id,text,label
1636091102204772352,"@JoankaSW @PiotrZytnicki Dla myślących - OTO ta biedna mamusia, która zostawiła dzieci - NIE Z OJCEM, A Z PEDOFILEM Z PO..

https://t.co/T7sEgCMXO5",1
1636089062162407426,"@JoankaSW @PiotrZytnicki Lewactwo to choroba psychiczna...
PÔŁ miasta wie, że pedofil z PO w knajpie urządza ""szybkie randki lgbt"" i handluje prochami - tylko mamusia i Platforma nie wie . Zytnicki pisuje dla idiotów? 😀",1
1635927797955739648,"@JoankaSW @PiotrZytnicki Komusze gówna,,zdRadzieckie mordy,, https://t.co/sWai9eXuAk",0
1635921701119590400,@JoankaSW @PiotrZytnicki https://t.co/4nMQwkwQ3F,2
1635908667785502720,@JoankaSW @PiotrZytnicki https://t.co/pZbcDwMOUa,2
1635908647720042498,@JoankaSW @PiotrZytnicki https://t.co/Tnr6UWFKvM,2
1635908628744921090,@JoankaSW @PiotrZytnicki https://t.co/XqnXVddKvV,2
1635907025879089154,@Ashka_Ann @JoankaSW @PiotrZytnicki Komuniści prenumerują i oglądają antypolska SBecka tvn,0
1635881137045209088,"@JoankaSW @PiotrZytnicki Fujjj gówno wyborcze. Gówna do rąk się nie bierze, bo później ręce śmierdzą. Gówna się nie czyta, bo później ma się gówno w głowie. Poza tym same kłamstwa, jak zawsze.",0
1635727966746411018,@JoankaSW @PiotrZytnicki a tańcom na trumnie nie było końca.,0
1635716833792622596,@JoankaSW @PiotrZytnicki Pierdóły opowiadasz,0
1635696594443022340,@JoankaSW @PiotrZytnicki Filiks pod sąd !!!!!,0
1635692750732505093,@JoankaSW @PiotrZytnicki https://t.co/4xcCed2KHS,2
1635692710660124692,@JoankaSW @PiotrZytnicki Zemsta🤣🤣🤣🤣🤣🤣🤣,0
1635689717810311198,@JoankaSW @PiotrZytnicki https://t.co/avjCnff1mC,2
1635680859998093312,"@JoankaSW @PiotrZytnicki To jest chora psychicznie Scheurig-Wielgus z Nowej Lewicy. Czas ""opiłować"" przestrzeń publiczną i odscheringwielgusić polską scenę polityczną w trosce o zdrowie psychiczne zdrowej części narodu😉 https://t.co/nlJ2yPEsN8",1
1635678799361724416,@JoankaSW @PiotrZytnicki Podawać dalej ? Ale jak ? Ręką ?,0
1635676931776557066,@JoankaSW @PiotrZytnicki Śmieszni jesteście. Idioci,0
1635674578348392449,@JoankaSW @PiotrZytnicki https://t.co/gROxKxsK12,2
1635673335144013825,@JoankaSW @PiotrZytnicki https://t.co/hxtzkYFYio,2
1635672964220715011,@JoankaSW @PiotrZytnicki https://t.co/FWHHGMXCJW,2
1635672550008078339,@JoankaSW @PiotrZytnicki https://t.co/lY9Or7UqpP,2
1635672496769835009,@JoankaSW @PiotrZytnicki https://t.co/Kijd5Hu7lI,2
1635672252875169792,@JoankaSW @PiotrZytnicki https://t.co/gWkgFOHaFk,2
1635672113238495232,@JoankaSW @PiotrZytnicki https://t.co/7OJBm6VdNP,2
1635672001388900353,@Andrzej11448089 @JoankaSW @PiotrZytnicki https://t.co/alL2GKMXBr,2
1635671897567272960,@JoankaSW @PiotrZytnicki Poprzednie 2 próby samobójcze nie dały sygnału do pracy z dzieckiem z psychologiem klinicznym lub psychiatra? A co z córką dotkniętą też tym działaniem pedofila? Czy nie trzeba już milczeć dla dobra córek i poświęcić się rodzinie a nie polityce z obronie LGBT? https://t.co/7qZCelAzkM,1
1635671500312264704,@JoankaSW @PiotrZytnicki https://t.co/JiAZuOgyK2,2
1635665039720947712,@JoankaSW @PiotrZytnicki Odwielgusić Polaków od zarazy przy wyborach.,0
1635662910285381634,@JoankaSW @PiotrZytnicki Matka alfons z Platformy dawala syna  pod opiekę pedałowi z platformy. Ciekawe tylko czy brała kase za to i czy inni ludzie z platformy korzystali z jej sutenerstwa,1
1635658228351549440,@JoankaSW @PiotrZytnicki Patrzcie też na to⏬ https://t.co/iHZniDAD8n,2
1635646056686862336,"@JoankaSW @PiotrZytnicki Ale to z wyborczej, od braci #Michnik.",0
1635637326121431041,@JoankaSW @PiotrZytnicki https://t.co/2Xcgg0p19E,2
1635632402583404549,"@JoankaSW @PiotrZytnicki zamknij ryja idiotko! wyrodna maciora podsuwała swoje dzieci kochasiowi pedofilowi, tego nie zakrzyczycie.",1
1635625900200067073,@JoankaSW @PiotrZytnicki Klap klap.Kombinujemy dalej😆,0
1635618847461105665,@JoankaSW @PiotrZytnicki Nie każdy prenumeruje wyborczą,0
1635603513685450753,"@JoankaSW @PiotrZytnicki Co to za kłamstwa znowu promujesz,przeproś wrednoto za Lisickiego!!!!!",0
1636049393383096321,@JoankaSW A po jesiennych wyborach….. https://t.co/gGAB6jyccs,0
1636027926217994243,@JoankaSW Czas najwyższy przeprowadzić wnikliwe śledztwo w sprawie ukrywania pedofilii (członków partii) w szeregach postkomunistycznej LEWICY. Liczę na pani pomoc i szeroką aktywność medialną w kwestii nagłośnienia tego bardzo ważnego tematu!!,3
1635985986189402113,"@JoankaSW Trzaskowski daje 2 mln. zł. esbekom którzy zaszczuli ks. Blachnickiego , trzeba to zło wyplenić przy wyborach.",0
1635979501564747781,"@JoankaSW Pedofil i matka, wszyscy z PO. https://t.co/Mm3Y3PB54O",1
1635936697962700802,@JoankaSW Jakie tuszowanie.Was stać na najgorsze oszczerstwa. Kościół głośno nie krzyczał ale z pedofilami robił porządek.A czy PO krzyczy MAMY PEDOFILI. Dziwne prawda ?ale ja nie słyszę by krzyczeli !,0
1635925900716810241,"@JoankaSW Ty podła kłamczucho, nie powinnaś się wypowiadać w tym temacie.",0
1635712991713689627,@JoankaSW Franciszek to wasz lewak. Zawsze kłamie. Nie wiedziałaś o tym?,0
1635703858599981057,@JoankaSW Dno dna czarownico. https://t.co/1tdeHfeEeK,0
1635691312799264771,@Janusz94224672 @JoankaSW Jolanta Szajbus Wielgus ta to dopiero ma pierdolca.,0
1635690980933349393,"@JoankaSW Ale ty masz nędzne życie, normalnie masakra",0
1635690649889517572,@RuiGuaritore @JoankaSW 🤝👍🤣🤣🤣🤣,2
1635681373351563264,"@JoankaSW Pani Joanno, Pan Bóg nie rychliwy ,ale sprawiedliwy...🤔🤨",0
1635675472850714629,"@JoankaSW Ale tu, to Pani oszukała Papieża. Czekamy na przeprosiny! https://t.co/h3wVghtOco",0
1635670498980818944,@Janusz94224672 @JoankaSW Nikogo na tym zdjęciu nie widzę. Dlaczego?,0
1635669245991297025,@JoankaSW Ty już z jednym oszustem się wozilas po Watykanie zaklamano babo,0
1635667379639271424,@JoankaSW Już przegraliście!,0
1635664687776821252,@BIBI32nieja @JoankaSW https://t.co/Wm8RWZeiyc,2
1635654357239595013,"@RuiGuaritore @Jerry83281676 @JoankaSW Dość dyktatury kobiet, wypierd....",1
1635652359530455041,@JoankaSW Ciąg się cwelu  !!! Tfuu,1
1635650332217819136,"@JoankaSW Czy pani już przeprosiła za to, że próbowała zaszczuć niewinnego księdza przez brednie pseudo pokrzywdzonego?",0
1635648850944745472,@JoankaSW https://t.co/ZThGhgHOmb,2
1635647969847328769,"@JoankaSW Żaden kraj nie obraża pamięci Jana Pawła II tylko kto rodak naszego Papieża... Wstyd, wstyd😠😠😠",0
1635647883855667203,"@Jerry83281676 @JoankaSW Toć przecież pozdrowilem tak jak na nią w domu wołają
😂🤣😂",0
1635641082036748291,@JoankaSW napisz coś o tuszowaniu pedofilii w PO,0
1635636229189271552,@JoankaSW Czerwona hołota 🤬🤬🤬 https://t.co/0DYXNyyHHH,0
1635633645355425794,@Janusz94224672 @JoankaSW Gorzej niż ścierwo,1
1635633073776730113,"@JoankaSW Ty się w ogóle nie odzywaj, bezmózgu popieprzony",0
1635632528550707205,@RuiGuaritore @JoankaSW Mnie ta gnida dała bana 😁więc już nie mogę posłać długich i krótkich 😂😂więc Rui nie zapomnij pozdrowić tą gnidę,0
1635631664268288000,"@Janusz94224672 @JoankaSW Nie da się ukryć, ścierwo i to jeszcze jakie.",1
1635623962821443584,@JoankaSW Ile już dzieci zabiliście?,0
1635623869649223680,@JoankaSW Działacz LGBT I PO pedofil który doprowadził śmierci dziecka !! https://t.co/i7Am0CHiu9,1
1635622626357030912,@JoankaSW Pedofil ia Obywatelska https://t.co/kRMhQQzB88,0
1635622164933103617,@JoankaSW https://t.co/5bKeGz5sE0,2
1635621639495843842,@JoankaSW https://t.co/SO6E9Bc5MO,2
1635611439749537792,"@JoankaSW JAWOHL, KURWO JEBANA!!!!!!!! https://t.co/ojIoyPcTrS",1
1635608981505818626,"@JoankaSW Tak Joanna SW, życie jest skomplikowane we współpracy z pedofilią obywatelską , w 2050 roku wszystko ulegnie zmianie. 😂😂😂 https://t.co/DdOIC1zMwk",1
1635603200676884487,"@JoankaSW Przestań KŁAMAĆ DEBILKO,  bo Papież Franciszek mówił, że wszystkie te zdarzenia trzeba rozpatrywać w kontekście tamtych lat!!!",0
1635598503689834497,@JoankaSW Wstydu babo nie masz,0
1635594378151378944,@JoankaSW Zwykłe krętactwo jak to u was bywa! Wyrwane słowa z kontekstu! Scheuring-Wielgus zamiast manipulować przeczytaj cały tekst wywiadu!,0
1635582481855311874,@JoankaSW Ot obrzydliwe  lewackie ścierwo👇 https://t.co/HeTN6TmIPm,1
1635579240509784064,@BIBI32nieja @JoankaSW Dwa pojebańce,0
1635575611576950785,"@JoankaSW W tamtych czasach,w waszych czasach kiedy rządziliście państwo z dykty to przy waszych rządów,to było silne państwo. Zgwałcone dziecko jedynie co mogło zrobić to napisać list do papieża. Gdzie była prokuratura,Tusk,Miller,GW,tvn,gdzie,wódkę z biskupem pili i kradli",0
1635573661724811265,"@JoankaSW Oh, nagle powołujesz się na,szefa znienawidzonego KK? 😂 To nie papież, tylko likwidator KK. Marionetka na stołku. Nikt myślący mu nie wierzy, każdy czeka na prawdziwego papieża.",0
1635573446183714816,"@JoankaSW Kiedy wchodzicie do meczetu?
https://t.co/spUeuTrUpf",0
1635568203169398785,"@JoankaSW 07.03 Sejm odrzucił obywatelski projekt przygotowany przez fundację Kai Godek. Dotyczył on nowelizacji ustawy o planowaniu rodziny, ochronie płodu ludzkiego i warunkach dopuszczalności przerywania ciąży . Za odrzuceniem projektu głosowali posłowie PiS -88' a 22 wstrzymało się ! https://t.co/WEst7fER20",0
1635568093903613952,"@In1Space @JoankaSW 07.03 Sejm odrzucił obywatelski projekt przygotowany przez fundację Kai Godek. Dotyczył on nowelizacji ustawy o planowaniu rodziny, ochronie płodu ludzkiego i warunkach dopuszczalności przerywania ciąży . Za odrzuceniem projektu głosowali posłowie PiS -88' a 22 wstrzymało się ! https://t.co/ckuRun6Oss",0
1635564657912995840,"@JoankaSW Odezwala sie obronczyni pedalowanych,lewackich dzieciojebow. https://t.co/A5JE0OKxNj",1
1635564302840082432,"@JoankaSW A odniósł się może do fałszywych oskarżeń o pedofilię formułowanych przez rozmaite mendy, atencjuszy politycznych i inne chciwe gnidy?",0
1635563855899230209,@JoankaSW Polscy biskupi powinni odwołać papierza Franciszka 😂😂😂już pora 😂😂😂,0
1635563594396971009,@JoankaSW Kobieto co ty masz wspólnego z kościółem?,0
1635563338745757696,"@JoankaSW SPADKOBIERCZYNI 
J. Scheuring-Wielgus
@JoankaSW https://t.co/NdhO21s1hT",0
1635557289934323712,@JoankaSW https://t.co/NLNsjQPJ6O,2
1635553995665162240,@JoankaSW Przeprosiłaś?,0
1635553514020634624,@JoankaSW https://t.co/VjXgUYs9r2,2
1635553332243714048,"@JoankaSW Dla równowagi psychicznej proszę zająć się również pedofilią w islamie...Boicie się, co, chore lewactwo, policzków już nam zabrakło, lewacka szmato❗️ https://t.co/KoVC0KZxsI",1
1635551876069355520,@JoankaSW https://t.co/JOkHWdHrke,2
1635551596305063936,"@JoankaSW Bolesna to ty jesteś, islam w Europie niebawem wszelkie lewactwo skutecznie wyleczy z tej pedofilii, dobrze, że nie będę musiał na to patrzeć... /+18 https://t.co/LjhBRhT0Uk",1
1635550851241476096,@JoankaSW Raczej taka sama głupota jak przyjmowanie Pani na audiencji...,0
1635550385824727042,"@JoankaSW Szarik, ten człowiek pochodzi z innego kontynenta, i lewactwo mu podpowiada, verstehen? https://t.co/TQq8xmR568",0
1635548973829091331,@JoankaSW Przeproś!!!! https://t.co/wXsxw0eeCi,0
1635547578526826496,@Mirosaw08145955 @JoankaSW Ona nie zna tego słowa.,0
1635547490207379456,@JoankaSW Bolesna szczerość Joanny przyłapanej na ordynarnym fejku.,0
1635542819547885568,@JoankaSW Zna Pani tego gościa? Weźmie go Pani na pielgrzymkę do Watykanu i na prywatnej audiencji przeprosi Papieża że go okłamaliście?https://t.co/pew2Nppcc3,0
1635542381603725314,@In1Space @zabka1955 @JoankaSW 🎯,2
1635533463309754371,@JoankaSW A księdza z Łodzi już Pani przeprosiła?,0
1635531990215565313,@JoankaSW Złodziejka https://t.co/ZxHoXmvoKS,0
1635528614094553089,@JoankaSW Komunistyczne zbrodnie są tuszowane do dzisiaj.,0
1635525428965195778,@JoankaSW A poważnie pani pedofila zawiozla do papieża Franciszka????,0
1635505061026562051,"@JoankaSW Wypierdalaj idiotko 
Kiedy przeprosisz za Lisińskiego kurwo",1
1635491585172316160,@JoankaSW To ten twój Franciszek którego oszukalas podsuwając mu w ramach politycznej hucpy kłamcę i śmiecia z peowskiej mafii udającego ofiarę a będącego bandytą który zniszczył życie niewinnego człowieka. Jesteś zwyrodniałą wszą,0
1635435162631585794,@JoankaSW Wysrywy tygodnika i fake newsy takie to prawdy już wszystko schodzi na psy oszusta wożą do Papierza  ludziom kity wciska kto w to wierzy?,0
1635431792646692865,"@JoankaSW Znów ""qurwiu"" Putina zaczynasz?
Już raz na ""jebniętą"" wyszłaś jak sąd księdza uniewinnił...",1
1635431605488562178,@nicegirl45678 @JoankaSW Precz z pracownikami fizycznymi,0
1635429160578342913,@JoankaSW https://t.co/WBghlD0Fsq,2
1635422864903114752,@JoankaSW Przeprosiłaś oszustko za swoje kłamstwa.,0
1635422135899357186,@JoankaSW Jakoś najwięcej pedofilów ujawniono na Lewicy i PO.,0
1635419419345305601,@JoankaSW Jak tam koledzy pedofile w szeregach aktywistow lgbt?,1
1635414779492974593,@JoankaSW A czy Pani przeprosiła papieża Franciszka i katolików za to oszustwo z Markiem Lisińskim w roli głównej! https://t.co/d2IWeKAR0N,0
1635413085715599361,@JoankaSW Zamilcz wreszcie.,0
1635409126145798145,@JoankaSW Ty myślisz że wygrasz z kościołem? Jesteś tylko planktonem,0
1635407477314564102,"@JoankaSW Nałgała pani w tej dziedzinie już tyle i jeszcze ma coś do powiedzenia?
Nie kłuje panią w serce przyzwoitość?",0
1635406759341989889,@JoankaSW Akurat Pani powinna siedzieć cicho. Kłamczucha!,0
1635406121673568256,@JoankaSW Do budy lewacka szmato! https://t.co/RkBSSuIPKO,1
1635405726830202881,"@JoankaSW Raczej wierzę w to wyjaśnienie niż wywłoce jak pani, która wylansowała oszusta
https://t.co/1gx5daSMnn",1
1635402663713181696,"@JoankaSW Aśka
zamilcz.",0
1635398511268364288,@ArthurAleksand4 @JoankaSW Precz z facetami.,1
1635389231387512832,@JoankaSW Ty tępa dzido jako osoba skompromitowana w tej dziedzinie powinnaś zamknąć papę.,1
1635387930394120197,@JoankaSW Ty qrw.. https://t.co/IYfzz8TqJB,1
1635387179378839552,"@JoankaSW Nie zwalajmy tego procederu ""na takie czasy "", bezpiekę i nie wiem co jeszcze.Uwierzę w dobre intencje papieża jak odtajnią wszystkie archiwa. https://t.co/Rn3KR3scYp",0
1635384557137707009,@JoankaSW Ale @ZiobroPL z klamka na dvpie wie lepiej 😂😂😂,0
1635371007568642048,@JoankaSW https://t.co/bDmRI56n3o,2
1635370853688041472,"@JoankaSW Bolesny to jest fakt, że tacy ignoranci zasiadają w polskim Sejmie. Ot lewactwo....",0
1635370712952352768,"@JoankaSW Przy okazji szczerze wyznaje, że KK żadnym kompasem moralnym nie jest i potrzebuje presji, żeby zrozumieć co jest dobre, a co złe",0
1635370157639110656,@ArthurAleksand4 @JoankaSW XD,2
1635369655283097600,@JoankaSW Precz z dyktaturą kobiet,1
1635938559830941703,@JoankaSW Zamilcz głupia .,0
1635636083345043457,@JoankaSW Jeśli plujesz na kościół to plujesz na Polaków. Pamiętaj.,0
1635618375228325890,@JoankaSW Masz szczęście że Twoja matka miała inny tryb myślenia https://t.co/O5ClAhi12J,0
1635587211977543682,@JoankaSW Jak to było z Franciszkiem.?,0
1635583318124011523,@JoankaSW Wypierdalaj komuchu,0
1635563899163377665,"@JoankaSW Tam u was pedofilstwo jest na porządku dziennym, norma i standard. Wy zwyrole z LGBT",1
1635554104356265985,@JoankaSW Przyszedł czas na odwielguszenie lewactwa.,0
1635548474837020673,@JoankaSW Nie czytam szmatławców lewackich jak Newsweek czy wyborcza!,0
1635542885318774784,@JoankaSW .ty obrzydliwa szmato...Polacy wiedzą i pamiętają... https://t.co/qn7RnqYWmR,1
1635539956411117568,@JoankaSW A co ty ateuszu masz do kościelnych przepisów? Moskiewskie sobie sprawdzaj.,0
1635534751292432384,@JoankaSW Złodziejka. https://t.co/LwSc9lGND8,0
1635425371016364032,"@JoankaSW co masz wiecej do powiedzenia Polakom oprócz walki z kościołem ?
wiesz dobrze że jesteś skazana na banicję przez Polaków",0
1635390227568279552,@JoankaSW Nie karm IDIOTÓW !!! https://t.co/pJ3t6EH9DX,0
1635366939433512960,"@JoankaSW A co cię to interesuje? Weź się zajmij lepiej Diduszką! Chłop zaraz się położy na ulicy i będzie marznąć. Stara Diduszkowa jest bardziej odklejona od ciebie, także nie pomoże.",0
1635348826344267777,@JoankaSW Pani posłanko my nieustannie czekamy na Panią u nas. W tym temacie również.,0
1635705117570629636,"@AntoniKowalsk17 @JoankaSW Tak samo zapraszam, będziesz miała z dupy jesień 2023.",1
1635693009630113816,"@JoankaSW Śmiało śmiało, zaklucajcie. Smród tylko po was zostanie.",0
1635605487893856256,"@JoankaSW Ciekawe jakby zachowała się pani sędzia, gdybym wszedł na salę rozpraw i zakłócał jej pracę. Nie robiłbym tego złośliwie, protestowałbym tylko przeciwko głupocie sędziów?",0
1635595470553636866,"@JoankaSW Ty jesteś pojebana,a ci,którzy na ciebie głosują nie powinni opuszczać zakładów dla psychicznie chorych.",1
1635554415573696514,@JoankaSW Swietna wiadomość odwielguszamy lewactwo .,0
1635547589415419905,"@JoankaSW Czyli to oznacza, że można wejść do siedziby lewicy i protestować. Dziękuje!",0
1635545548970250241,"@JoankaSW Joasiu : DOBRO POWRACA !
Tobie też przypierdoli z całą  mocą huraganu, paszteciku",1
1635527091838910464,"@JoankaSW Czy ""świetna""? Raczej smutna.",0
1635518539535732737,"@JoankaSW To miejmy nadzieję, następnym razem będzie samosądny wpierdol.",1
1635507936398114817,@JoankaSW Idź teraz do meczetu lub synagogi. W meczecie od razu utną ci łeb. I dobrze,1
1635507451679199235,"@JoankaSW Kiedy wzorem Hitlerjugend zaczniecie srać w kościołach,bo robienie zwykłego gnoju już wam nie wystarczy zapewne ?",0
1635472984134524929,"@JoankaSW Wstyd i hańba. 
Proszę od hycla odebrać swoje dwie SUKI i to natychmiast i znikać z życia politycznego raz na zawsze.",1
1635465408521072642,@JoankaSW https://t.co/t4p47C0yGd,2
1635449049275834368,"@JoankaSW Niedługo będziecie dostawać, tradycyjne wpierdol za znieważanie uczuć religijnych i sądy wam nie pomogą.",1
1635430714912002051,"@rybkishow @wswilk @JoankaSW A wierni klaskali protestującym 
Fakty człowieku Fakty a nie przekaz #TVPSzambo https://t.co/gcNMijzTua",0
1635430454764470272,"@rybkishow @wswilk @JoankaSW Nie kłam 
Protest był po mszy 
Powtarzasz kłamstwa TVP https://t.co/oMNKZTqI3m",0
1635418793827774465,"@egizelska @wswilk @JoankaSW Proszę nie wrzucać idiotyzmów prezentowanych przez kastę. Uzasadnienie- jako element łagodzący manifestanci przerwali kazanie,a nie inną część mszy.🤦🏻‍♂Skąd kaściara wie co jest dla katolika istotne i co go obraża.Niech się przepisów trzyma,a nie własnych domysłów. To nie wrożka",0
1635414383626174466,@JoankaSW Przyjedź do katedry we Włocławku lewacka szmato. Moja partnerka oklepie ci ryj i nie jest to groźba tylko obietnica.,1
1635412982443446272,@JoankaSW Do budy lewacka wywłoko.,1
1635397843111526406,"@JoankaSW Lać po ryjach, niema już innego wyjścia.",1
1635384884415057921,@JoankaSW https://t.co/dgaBoxPagE,2
1635383539385663488,"@JoankaSW Pani jest posłem na Sejm? Serio? Rozumiem, że wg pani teraz można dużą grupą zakłócać np. paradę lgbt? Czy tak?",0
1635381510919577607,@JoankaSW Ścierwa.,0
1635380434476621827,"@JoankaSW Mówisz że świetna wiadomość. Przyjedz do mojego kościoła i zrób to co zrobiłaś w Toruniu. Wyciągnę cię na zewnątrz, za twoje kudły które masz na łbie, raczej na pustym dzbanie.",1
1635374897559109633,"@rybkishow @wswilk @JoankaSW O czym Ty mówisz 
Zapoznaj się może z przepisami 
Łap 
Może coś zrozumiesz https://t.co/qomGt3yPNg",0
1635373444979363840,"@egizelska @wswilk @JoankaSW Każdy katolik ma prawo przemawiać z ambony jeśli robi to w słusznej sprawie i w zgodzie z dekalogiem. Powiem więcej, kościół nie tylko musi, ale wręcz powinien promować polityków np. tych sprzeciwiających się aborcji. Na tym polega misja kościoła. A polityka to również ustawy",0
1635371246425874433,@rybkishow @wswilk @JoankaSW A co robią posłowie PiS na ambonach?,0
1635369279083393026,"@JoankaSW Następnym razem nie będzie policji, nie będzie prokuratury, będzie wyprowadzenie z kościoła i na neutralnej ziemi taki wpierdol, że pobyt w szpitalu będzie długi i bolesny",0
1635369245415727105,"@JoankaSW ..Jak dla kogo. pani Joanno.   Dla chamów wdzierających się do świątyni - na pewno.
 Tak samo ruscy żołnierze wdzierali się do polskich dworków po 17 września 39'",0
1635368971204722690,"@egizelska @wswilk @JoankaSW To jest dom katolików, a to co oni tam robią to wuj***""""uj wam do tego. Ja również płacę podatki  na różne lewackie organizacje utrzymywane z budżetu państwa.Czy to oznacza, że mam im się wpierdalać na jakieś zebrania i robić dym. Jeśli gołota chce szacunku niech innych szanuje.",0
1635368452113465345,@JoankaSW @__Lewica Komuną w sądach na całego wieje. Ale czego się spodziewać po komunistach z PiS. Nawet sądów nie potrafią zreformować.,0
1635365678692855808,"@rybkishow @wswilk @JoankaSW Do jakiego domu? Kościół jest utrzymywany z naszych pieniędzy 
PiS urządza tam swoje happeningi wstawia reklamy totolotka a ty mi tu będziesz pieprzył o domu",0
1635365116316360705,@JoankaSW Lamanie przez sedziow prawa na korzysc  lewactwa zawsze jest dla nich dobra wiadomoscia.,0
1635364658696851458,"@egizelska @wswilk @JoankaSW To może ja ci bez zaproszenia wpi****olę się do domu, żeby sobie wyrazić własne zdanie.",0
1635364256366624769,"@JoankaSW Kiedyś obywatele sami spuszczą takiej hołocie łomot, wtedy już tak świetnie nie będzie. A winny będzie sąd który takie bydło masowo uniewinnia.",1
1635362582705086464,@JoankaSW Spoko tylko żeby nie było jak weźmiemy sprawy w swoje ręce ☝️,0
1635362466929717249,"@JoankaSW To oznacza, że jak będę na mszy a ty wtargniesz tam i będziesz przeszkadzała we mszy to zostaniesz usunięta siłą bolszewiczko",0
1635354295758639104,@JoankaSW https://t.co/NGamidcxpB,2
1635349122042728449,@JoankaSW Jak widać w sądach siedzą takie same Q .Trzeba będzie was bez sądu opiłowywać po każdym wygłupie w kościele.,1
1635343717992378370,"@JoankaSW https://t.co/VHCshUZqcQ - dla porównania, za zakłócenie wykładu Baumana kara bezwzględnego więzienia. A później zaskoczenie, dlaczego ludzie mają w poważaniu prawo :D",0
1635340239127597057,@JoankaSW Czyli jak zakłócę paradę lgbt to też będzie  świetna wiadomość?,0
1635334255957151745,"@JoankaSW Proponuję żeby Wielgus osobiście w ramach aprobaty do wyroku nasrala w kościele, uniewinnienie ma zapewnione!",0
1635333205854404609,@egizelska @wswilk @JoankaSW A w meczecie odważą się ? albo w synagodze niech protestują,0
1635323952947167236,@JoankaSW Wy wszyscy jesteście pojebani,0
1635316285633597441,@JoankaSW Super. Czyli co? Następna akcja w jakimś meczecie czy nie będzie odważnych?,0
1635312050141552641,@JoankaSW Czyli co ściero będziesz teraz atakować Kościoły?,0
1635310055150219264,@JoankaSW Dość dyktatury kobiet! https://t.co/V2LKuCgAGH,1
1635282406705078276,"@wswilk @JoankaSW Protest to nie huligaństwo 
Aktywiści nic nie zrobili oprócz wyrażenia zdania",0
1635281779769872387,@JoankaSW Nikt normalny nie włazi na czyjąś uroczystość i jej nie rozpierdala. Także wypierdalać.,0
1635281410356576261,@JoankaSW Czyli z chuligaństwem obywatele muszą sobie radzić sami.,0
1635277909660434434,@JoankaSW Wypierdalaj idiotko,0
1635277396785102849,@JoankaSW @RychuMotowidlak Brawo 👏👏👏👏👏,0
1635275226778046464,"@JoankaSW tzn, że sądy są pisowskie ?",0
1635440484960071681,@JoankaSW zaczynam mieć żal do mieszkańców Torunia że jeszcze nie dali pani do zrozumienia zebyś (osiem gwiazdek),0
1635415455413448704,@JoankaSW Kłamał K.Luft bo wiedział ze chłopak nie żyje! Perfidna podła ustawka!!,0
1635393144039829505,@JoankaSW J. Scheuring-Wielgus https://t.co/pHi3eOEPgf,0
1635392729013456897,@JoankaSW Do budy lewacka zakłamana wywłoko! https://t.co/q9E5lT4nh2,1
1635356865222840321,"@Bogda627127911 @JoankaSW To jest chazarski bękart Szajbus-Wyjebus, którego przodkowie przyjechali do Polski na sowieckich czołgach, aby zaprowadzić tutaj rządy komunistów.",0
1635354243472457728,@JoankaSW Do obory,0
1635334028600705024,"@JoankaSW Wyjazd, Pani Kanalio.",0
1635331295420243968,@JoankaSW Niech cie szlag trafi🤬🤬🤬🤬 życzę ci tego z całego serca…kiedy znowu z następnym oś ustęp pojedziesz do Watykanu ty kanalio 🖕🏼🤬,0
1635316563892113409,@JoankaSW https://t.co/csUEm2o6xj,2
1635266101885165568,@JoankaSW Złodzieje https://t.co/8L2UuwTt6x,2
1635249068946653184,@JoankaSW Przyszedł czas na odwielguszenie ścieku lewackiego.,0
1635238710265671681,@JoankaSW https://t.co/hnH2Y0H6qW,2
1635238685494083584,@JoankaSW Rozbuchałaś się stalinowska wywłoko ? Tęsknicie komuchy . https://t.co/FqLzCbYbT3,0
1635238568108130305,@JoankaSW https://t.co/kK2TztXWq9,2
1635238524256677888,@JoankaSW https://t.co/tFW61qKZaJ,2
1635238333503905792,@JoankaSW https://t.co/CEED4EbQ97,2
1635236732273836033,"@Andrzej_1982 @JoankaSW Jej nigdy nie wstyd bo nie ma w niej wstydu tylko nienawiścią  sieje Zapomniała nawet jak rozwaliła Małżeństwa wyjeżdżając z Petrem jak przyszła do Semu po ich wczasach to kolana miała tak zryty czerwone pewnie kazał jej się czołgać na kolanach po brukach
Niech może opowie o sobi",0
1635234708547305472,@JoankaSW Przeprosilas za Lisieckiego?,0
1635234684362977280,"@JoankaSW Dla mnie dziennikarzyna (Stankiewicz), facet który upublicznia prywatne notatki zaproszonego do studia gościa, jest zerem moralnym, zerem. Zatem jakakolwiek jego argumentacja jest dla mnie niczym, jałowym wyciem, niczym więcej.",0
1635230668400787461,@JoankaSW Wielgus ty coś bierzesz ?czy taka pierdolnieta się urodziłaś ?,0
1635230226740576256,@JoankaSW Nie wstyd Pani https://t.co/WA7O0zQGsO,2
1635227527882113026,@JoankaSW #bolszewia #lewactwoWon 👺👹‼️ https://t.co/mH34hbdrX8,0
1635226721795604480,"@JoankaSW Paskudna i ohydna ""kobieto""  chora z nienawiści do ludzi, tak do ludzi.
Przeminiesz jak inni przed tobą, bo jesteś tylko obrzydzeniem",0
1635221928041652225,@JoankaSW https://t.co/qHVVPqCGKZ,2
1635219566510116864,@JoankaSW https://t.co/dFHLBYmLYM,2
